Date|Tweet|Id|retweet_count|like_count|coordinates|followers_count|followees
2021-08-21 16:16:01|@ZineEngine Vaya impresionante, como lograste verlo tío pa yo verlo? Ya que aquí en España no hay hbo max :/ https://t.co/CWLzE1rjOK|1429115080852099074|0|1||81|143
2021-08-21 16:15:17|@WBPicturesLatam Se va a estrenar en HBO Máx?|1429114897711894533|0|0||4|206
2021-08-21 16:15:05|"La italiana ""Petra"", la francesa ""Encuéntrame en París"" y la nueva versión del clásico videojuego están para ver en… https://t.co/m7UYgoNz64"|1429114846407184384|0|0||753006|650
2021-08-21 16:14:33|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429114713326211075|7|0||408|281
2021-08-21 16:14:30|"@gabysantuccione Me alegra que te haya servido.
Viste ya las 2T de Big Little?
Siguiendo en HBO Max ""The White Lotus"" es impecable"|1429114697308069894|0|0||657|678
2021-08-21 16:14:30|@patricioaraven1 ¡Hola Patricio! Te recordamos que para poder darle seguimiento a tu solicitud vía DM debes seguirn… https://t.co/siJOvk3nhd|1429114697068986376|0|0||13307|6
2021-08-21 16:14:25|@gonzzalezzmario @totalplaymx ¡Hola @gonzzalezzmario!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmed… https://t.co/MkR2RDJxDE|1429114678483972096|0|0||3|20
2021-08-21 16:14:24|@HBOMaxLA ¿Para cuando las temporadas completas de un show más tío HBO MAX?🥺|1429114673635463169|0|1||7|45
2021-08-21 16:13:03|@Sofiarobler ¡Hola @Sofiarobler!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si traes… https://t.co/Vly0PpNNUS|1429114334739767298|0|0||3|20
2021-08-21 16:10:46|@tibemcamacho @TotalplayAyuda @totalplaymx @RicardoBSalinas ¡Hola @tibemcamacho!, yo puedo ayudarte, en #Infinitum… https://t.co/mJxMaAckcd|1429113760031989762|0|0||3|20
2021-08-21 16:10:41|@ferniali ¡Hola @ferniali!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si traes tu nú… https://t.co/dIAdFF6Gr6|1429113739542892547|0|0||3|20
2021-08-21 16:10:32|"ahora si nos entendemos hbo max... 
solo me falta billy y mandy, mansion foster https://t.co/yAHydjELAN"|1429113701072789508|0|0||280|203
2021-08-21 16:10:22|YA SUBIERON LOS CHICOS DEL BARRIO A HBO MAX AHHHHHHHH 🥳🥳🥳 https://t.co/0PyzJ6aDX0|1429113658936893450|0|1||229|423
2021-08-21 16:10:13|@MaiaRossini10 Hola, Stefania entendemos que tienes problemas con facturación y tu suscripción. Vamos a profundizar… https://t.co/DQfe4BKSt4|1429113619002888193|0|0||195637|197
2021-08-21 16:09:18|Estoy bien perro feliz porque mi película favorita está en HBO MAX, quien sea que vea este tweet tienen que ver The… https://t.co/JR89SSE4U0|1429113389360590851|0|0||516|1574
2021-08-21 16:09:17|'Black Canary': HBO Max pone en marcha un spin-off del personaje de 'Aves de presa'  https://t.co/yug6JxhxCH https://t.co/IBY3dmfsbc|1429113386932097027|0|1||5642|3393
2021-08-21 16:07:58|@GeekRoomArg @BlogDeBatman @YoleocomicsESP @AtlantidaDCita @ElVigilanteDC @Sac_DCine @DCComicsARG @SoyDM1… https://t.co/CjmyLDTJ1G|1429113055233912838|0|1||66|234
2021-08-21 16:07:16|RT @HBOMaxLA: FATALITY 💥🥶 Uno de los mayores combates del año ya está disponible solo en HBO Max|1429112879282802695|85|0||573|1371
2021-08-21 16:06:57|@alejanndrordz @ayudaizzi ¡Hola @alejanndrordz!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato.… https://t.co/gvuGKHQJNH|1429112796873064450|0|0||3|20
2021-08-21 16:05:47|@reginact_ @totalplaymx ¡Hola @reginact_!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además… https://t.co/nznBCmmHIj|1429112504500723724|0|0||3|20
2021-08-21 16:05:45|RT @fuertecito: DC prepara una película en solitario de BLACK CANARY para HBO Max con Jurnee Smollett retomando su personaje de #BirdsOfPre…|1429112498100318213|11|0||159|318
2021-08-21 16:05:15|"‘Space Jam: A New Legacy’ ya está disponible en HBO Max.
#Latinus #InformaciónParaTi
https://t.co/atpbu7VqgX"|1429112372652879878|1|16||589330|57
2021-08-21 16:05:12|¡¡¡Vayan a ver Primal en HBO Max!!! https://t.co/nwbJeOX7Pv|1429112358832648192|0|0||70|207
2021-08-21 16:02:53|Conocé cuánto cobran los actores más famosos de las principales plataformas de streaming como HBO Max, Netflix, y A… https://t.co/czidXYVI3A|1429111776612950016|0|0||41254|129
2021-08-21 16:02:24|to querendo asssinar o hbo max|1429111654428577799|0|0||63|38
2021-08-21 16:01:57|RT @nyecowen: e a hbo max socando todos|1429111542272905221|1|0||561|520
2021-08-21 16:01:46|e a hbo max socando todos https://t.co/Rlav4eayPE|1429111492725649409|1|2||440|432
2021-08-21 16:01:44|"@DIEGOSTARK_ ¡Hola, Diego!
Si bien no tenemos ninguna información adicional sobre el dispositivo PlayStation 4 en e… https://t.co/zccatCjNCG"|1429111487117803526|0|0||13307|6
2021-08-21 16:00:59|"RT @CineAlToque_: ¡TODOS LOS ESTRENOS DE ESTA SEMANA EN HBO MAX PARA QUE DISFRUTES EL FINDE!

Entre lo más destacado está ""Space Jam 2"", ""H…"|1429111296423833601|11|0||44|107
2021-08-21 16:00:35|"RT @BatSanti: Pero qué pasa con Black Canary...La ponéis como si fuera un personaje que no merece ni una película directa a HBO Max ..
Dina…"|1429111197249544205|2|0||1270|1419
2021-08-21 16:00:20|RT @HBOMaxLA: ¡Equipo, llegó la hora! Ya está disponible en HBO Max “Space Jam: Una Nueva Era”|1429111131986092033|9|0||333|242
2021-08-21 15:59:39|Lo MAL que anda la app de HBO Max xfavor|1429110961835806725|0|0||543|192
2021-08-21 15:59:27|"RT @BatSanti: Pero qué pasa con Black Canary...La ponéis como si fuera un personaje que no merece ni una película directa a HBO Max ..
Dina…"|1429110910908518413|2|0||1086|197
2021-08-21 15:59:13|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429110854281306117|7|0||1433|1024
2021-08-21 15:59:13|RT @HBOMaxLA: ¡Equipo, llegó la hora! Ya está disponible en HBO Max “Space Jam: Una Nueva Era”|1429110852653928449|7|0||2680|2902
2021-08-21 15:58:47|Amigos de verdade para socializar a conta com HBO Max? https://t.co/E4mGf1PqDA|1429110742146506754|0|8||5375|644
2021-08-21 15:58:44|@tibemcamacho @TotalplayAyuda @totalplaymx ¡Hola @tibemcamacho!, yo puedo ayudarte, en #Infinitum podemos instalart… https://t.co/lyQpN3d13V|1429110729634844674|0|0||3|20
2021-08-21 15:58:40|RT @HBOMaxLA: FATALITY 💥🥶 Uno de los mayores combates del año ya está disponible solo en HBO Max|1429110713231020038|1|0||390|326
2021-08-21 15:58:01|E vamos de hbo Max 😎😎 https://t.co/hGAs8BM73L|1429110552438181888|0|0||269|166
2021-08-21 15:57:48|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429110496104484870|7|0||537|655
2021-08-21 15:56:04|"RT @CineAlToque_: ¡TODOS LOS ESTRENOS DE ESTA SEMANA EN HBO MAX PARA QUE DISFRUTES EL FINDE!

Entre lo más destacado está ""Space Jam 2"", ""H…"|1429110058202411015|11|0||104|286
2021-08-21 15:55:52|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429110007992311820|7|0||1859|3006
2021-08-21 15:55:51|@sararangell @TotalplayAyuda ¡Hola @sararangell!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato.… https://t.co/YFphRy85Zx|1429110003474919429|0|0||3|20
2021-08-21 15:55:46|@DIAAAANAPAO ¡Hola @DIAAAANAPAO!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si traes… https://t.co/lCdIC5HPYT|1429109984072114178|0|0||3|20
2021-08-21 15:55:45|RT @elespectador: HBO Max prepara una cinta derivada de “Birds of Prey” con Jurnee Smollett https://t.co/sAnwo5C5Oh https://t.co/pFywiJ5liV|1429109981513650179|2|0||203|2081
2021-08-21 15:54:59|RT @yara_wayne: A pues mira que bien, TSS metido en la lista de los mejores openings de este año. Tercer lugar dentro de las producciones d…|1429109789167136772|2|0||110|247
2021-08-21 15:54:59|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429109786843435009|7|0||467|578
2021-08-21 15:54:14|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429109598254948352|7|0||1167|2609
2021-08-21 15:53:59|@Jose_purro ¡Hola, José! Gracias por informarnos sobre lo que te gustaría ver en HBO Max. Nos aseguraremos de comun… https://t.co/69Q5l6O5vl|1429109534405038084|0|2||195637|197
2021-08-21 15:53:48|"#CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de v… https://t.co/drb6YFBRdT"|1429109490650058752|7|21||9700|176
2021-08-21 15:53:39|@rockndelrey no hbo max|1429109450917416961|0|0||952|738
2021-08-21 15:53:26|@Andrea334232785 Ojalá y sea verdad a falta de saber si la peli de Supergirl va a cine o HBO MAX ahí ya más o menos… https://t.co/mlLRk8cYFd|1429109395112316934|0|0||541|417
2021-08-21 15:52:55|RT @DCAtlantis: El actor que interpretará a Guy Gardner en la serie de #GreenLantern para HBO MAX, ha concedido una entrevista para @EW con…|1429109266485501956|31|0||750|483
2021-08-21 15:52:47|'Black Canary': HBO Max pone en marcha un spin-off del personaje de 'Aves de presa'  https://t.co/oMZYOFvLl7|1429109234961166336|0|0||42596|6
2021-08-21 15:52:21|A ver si me explico: Tengo HBO Max @HBOMaxLA el cual pagó una suscripción, también tengo un servicio con @altice_do… https://t.co/6vtKpUjyNO|1429109124919402496|0|0||116|141
2021-08-21 15:51:31|@LOREYU @TotalplayAyuda ¡Hola @LOREYU!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si… https://t.co/dqZs7TffO7|1429108914675617803|0|0||3|20
2021-08-21 15:50:54|RT @milyunaseries: Zaria (#TwoDistantStrangers) y Malia Pyles (#Baskets) serán también protagonistas en el nuevo reboot de #PLL que prepara…|1429108760237289478|3|0||499|4807
2021-08-21 15:49:45|Que golpe baixo hbo max https://t.co/UvRLPX3xOH|1429108468389224454|0|1||11|13
2021-08-21 15:49:41|"@elnegroterrero ""El escándalo de la selección de gimnasia"" 
Está en HBO Max"|1429108453067403265|0|1||2029|1776
2021-08-21 15:49:04|@Juanmercado81 Yo tengo hbo max pa. Kvc|1429108296556978176|0|0||277|405
2021-08-21 15:49:00|"RT @GeekRoomArg: 🚨LO QUE SE VIENE DE DC🚨

HBO Max está preparando proyectos de personajes de DC para expandir el universo de personajes.

T…"|1429108279947452425|10|0||1862|85
2021-08-21 15:48:53|@priziretana @TotalplayAyuda @totalplaymx ¡Hola @priziretana!, yo puedo ayudarte, en #Infinitum podemos instalarte… https://t.co/2UF21M3uWe|1429108250645983232|0|1||3|20
2021-08-21 15:48:33|@_JesicaY ¡Hola @_JesicaY!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si traes tu nú… https://t.co/6EkCpsOWZs|1429108167577722884|0|0||3|20
2021-08-21 15:48:00|RT @rulygt: @Chimbaronguense Hbo max: la película 🤣|1429108030071844865|1|0||4222|3330
2021-08-21 15:47:16|@manuel_veracruz @blogsuperheroes Por eso solo va para HBO max, Warner sabe que no es una pelicula que haga un taquillazo.|1429107843437899783|0|0||0|8
2021-08-21 15:47:13|La app de HBO Max en mi televisor funciona igual que mi trabajo de fin de año de Visual Basic de la secundaria|1429107833325465605|0|0||339|648
2021-08-21 15:46:50|RT @elespectador: HBO Max prepara una cinta derivada de “Birds of Prey” con Jurnee Smollett https://t.co/sAnwo5C5Oh https://t.co/pFywiJ5liV|1429107736936075268|2|0||7|133
2021-08-21 16:28:07|"Resoluciones CREG
CREG058-2021
GAS NATURAL - Comercialización - Cargos de comercialización GN conformado por las ve… https://t.co/jGDx0iWHej"|1429118127401541638|0|0||407|179
2021-08-21 16:28:02|"Resoluciones CREG
CREG057-2021
GAS NATURAL - Distribución - Cargos de distribución GN conformado por las veredas Co… https://t.co/3ZUI4cx1ts"|1429118104236343310|0|0||407|179
2021-08-21 16:22:13|"RT @WCostituzione: @cris_cersei Stessa data, ""malore""
2021: 14 pagine
2020: 3 pagine (https://t.co/1HAQNpLatg)
2019: 5 pagine (https://t.co…"|1429116640315256832|10|0||103|345
2021-08-21 16:15:00|Por eso hablamos de tauromaquia, de combate de toros; lo otro es algo muy parecido al circo. Muy parecido.… https://t.co/D9CiZxr14Z|1429114824043028481|0|1||4762|5192
2021-08-21 16:14:32|RT @JoacoUpdates: Dentro de 10 min comenzamos otra dinámica de metas personales tienen que hacer de 300 votos, se necesitan más de 50 perso…|1429114706841808896|14|0||72|146
2021-08-21 16:13:58|"2021/08/21 16:13 
[REGALANDO  PASES ELITE DE FREE]
Estoy transmitiendo Free Fire en NimoTV, puedes verme en vivo en: https://t.co/x7ZvsKJ7P0"|1429114565229305860|0|0||54|5
2021-08-21 16:10:19|@WatfordFC @Stake Start Sierralta|1429113646232346628|0|0||209|294
2021-08-21 16:08:01|RT @AECIDHaiti: Reunión de coordinación entre la @EmbEspHaiti, el DG de la @DINEPA y el Ministro del #MICT para preparar la recepción del a…|1429113069221863433|1|0||211|440
2021-08-21 16:07:26|RT @marcelomena: https://t.co/0IvvqlHMRi Baterías de aire y hierro podrían almacenar energía por días, o semanas. Si funciona acelerará una…|1429112921196572679|4|0||322|567
2021-08-21 16:03:27|"RT @RyanGarciaYST: Randy Vasquez in A+
1.75 ERA
1.49 FIP
2.16 xFIP
31.3% K-BB%
6 IP per start

Jesus christ💀"|1429111917851860995|1|0||1200|1413
2021-08-21 16:03:05|"Randy Vasquez in A+
1.75 ERA
1.49 FIP
2.16 xFIP
31.3% K-BB%
6 IP per start

Jesus christ💀"|1429111827577802753|1|25||2720|3149
2021-08-21 16:01:53|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429111523587227658|10|0||471|648
2021-08-21 16:01:49|Reunión de coordinación entre la @EmbEspHaiti, el DG de la @DINEPA y el Ministro del #MICT para preparar la recepci… https://t.co/o7fYnmt1rg|1429111508814995460|1|1||453|450
2021-08-21 16:01:15|q pinche coraje..... ni pq ayer decidí q iba a quedarme dormida hasta tarde pa descansar pude descansar, sigo igual… https://t.co/10ZGu13MhI|1429111364421890065|0|1||202|951
2021-08-21 16:01:11|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429111347573235719|10|0||79|232
2021-08-21 15:54:11|RT @eduardoguette: start-home está quedando es bello . #JavaScriptDeveloper #javascript #css #html https://t.co/VdWOj0JqUf|1429109586578087936|1|0||939|2
2021-08-21 15:54:06|start-home está quedando es bello . #JavaScriptDeveloper #javascript #css #html https://t.co/VdWOj0JqUf|1429109564188811264|1|0||410|439
2021-08-21 15:53:53|"RT @MariaMjaleman: Ready to start the weekend with more @CPSolvers schemas in spanish? ❤️🔥

Gracias a los voluntarios de esta semana que re…"|1429109511038582792|5|0||163|303
2021-08-21 15:52:03|"RT @MariaMjaleman: Ready to start the weekend with more @CPSolvers schemas in spanish? ❤️🔥

Gracias a los voluntarios de esta semana que re…"|1429109049937727502|5|0||11416|1493
2021-08-21 15:51:31|RT @Uriel66689314: Feliz viernes! @nydiacervera @Marilu86053 @addy_pink @antymob @mtz_tt @DaliaMRocha @EYACAR65 @Apoyo_Croqueton @EsEstra @…|1429108913199329286|37|0||853|1831
2021-08-21 15:47:58|jajan qr deco 🧡 kak! start 4-7k aja udah free recolor loh 🥳  https://t.co/ZkbnWlyY7K|1429108019745353729|0|0||19499|669
2021-08-21 15:41:18|START! - April 29 2021 (1:59 PM) https://t.co/1t2yuVaH9Y|1429106345387585536|0|0||62|246
2021-08-21 15:37:42|@Teja_Parimii @Gudapati_ @11_sai_ @alapati3636 Start ayithe chesaruga|1429105438222479374|0|0||4101|309
2021-08-21 15:36:02|Financiación de start ups: Las notas convertibles https://t.co/N2wxlGnVNp por: @AGMabogados @LawAndTrends|1429105016732884994|0|0||2814|910
2021-08-21 15:35:16|Mental start panniduchu https://t.co/j3XK6AuVqk|1429104827259252736|0|0||600|384
2021-08-21 15:31:19|@WatfordFC @premierleague @Stake Start cucho|1429103831049244681|0|0||3006|2840
2021-08-21 15:31:14|"RT @MyTXTLatam_: 🐰: Feliz cumpleaños a ti, feliz cumpleaños a nuestros MOA~
🦊: Feliz cumpleaños, cariño
🐻: Feliz cumpleaños, los amo❤️
🐿: F…"|1429103810748821507|111|0||31|35
2021-08-21 15:30:15|RT @Uriel66689314: Feliz viernes! @nydiacervera @Marilu86053 @addy_pink @antymob @mtz_tt @DaliaMRocha @EYACAR65 @Apoyo_Croqueton @EsEstra @…|1429103564165685257|37|0||266|289
2021-08-21 15:30:07|@jorgelepra1913 @LeoCsir1913 Págate el asado jorgeee start|1429103528283365382|0|0||385|667
2021-08-21 15:29:31|"#LaVuelta21 | -5 Km: Con un poco de viento de costado, el INEOS también trabaja en el embalaje con el Israel Start… https://t.co/pDhlQlpgw6"|1429103376730632197|0|0||28373|2816
2021-08-21 15:27:28|@espesfc Como se llama este arte de animaciones de dibujos de los start streaming?|1429102863788265475|0|0||2|261
2021-08-21 15:26:32|RT @Yeonjunkogii: La verdad que alto evento el de MOA FESTIVAL, sumense MOA! Es muy fácil registrarse y participar. Empieza 9AM KST, dejo l…|1429102628273893376|83|0||31|35
2021-08-21 15:22:59|@balaji_sivagami Oh TV la poda start pantangala? 🤯|1429101733788065799|0|0||307|348
2021-08-21 15:21:45|"RT @Haimovich_AR: Poné en marcha tus ideas participando de Toyota Start. El concurso que premia a los emprendedores con $1.100.000 
Ver bas…"|1429101424596721667|1|0||585|193
2021-08-21 15:18:46|Start Layun, bench Siqueira, cut Acuna https://t.co/YzWmlG7oHO|1429100671094206468|0|0||371|246
2021-08-21 15:18:00|Start Talisca, bench Matias, cut Quintero https://t.co/rhoflmvFkX|1429100480039464965|0|0||371|246
2021-08-21 15:16:08|RT @OscarJSerrano2: #SábadoMusical Esta semana @RollingStones anuncian edición especial de su obra de 1981, Tattoo You, un disco confeccion…|1429100010482831361|1|0||1039|3238
2021-08-21 15:13:09|RT @SalaStampaF1: Lo start caotico|1429099257731207173|1|0||4139|4486
2021-08-21 15:10:28|Hola @greeslit y @greessmar como amanecieron ?|1429098583421243394|0|0||72|146
2021-08-21 15:09:23|"RT @MariaMjaleman: Ready to start the weekend with more @CPSolvers schemas in spanish? ❤️🔥

Gracias a los voluntarios de esta semana que re…"|1429098312817205253|5|0||6243|1229
2021-08-21 15:01:58|@KickTwood @tarak9999 Start chesava Bajana🏃|1429096444821004291|0|0||1652|1810
2021-08-21 14:59:28|"RT @MariaMjaleman: Ready to start the weekend with more @CPSolvers schemas in spanish? ❤️🔥

Gracias a los voluntarios de esta semana que re…"|1429095815008636933|5|0||2469|2966
2021-08-21 14:57:35|@marivirod11 It’s never too early to start drinking… by 11 or 12 you could KO 😌 síganme para más consejos 😂|1429095341647925249|0|1||63|60
2021-08-21 14:55:41|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429094862347902981|10|0||20|26
2021-08-21 14:54:05|Pulsar 12000 Watt Portable Dual Fuel Propane/Gas Generator Electric Start G12KBN https://t.co/aaEBOySJXJ eBay https://t.co/VqIXvZeojX|1429094459409526787|0|0||9|8
2021-08-21 14:53:28|@4kjoon Vamo ver start up comigo vida? https://t.co/U3SUQbydv6|1429094305243844610|0|0||203|217
2021-08-21 14:50:50|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429093644137418757|10|0||13|52
2021-08-21 14:49:58|RT @Ghaffar_1112: Start  Tweets Labaikianz❤️  #Release_TLPAmeerSHR|1429093424666488833|1|0||7|6
2021-08-21 14:48:13|Tengo listo el capítulo 23 ( o sea uno nuevo) de “Take me black to the start” así que ya casi se viene lo nuevo 🤭💪🏻✨|1429092986261024775|0|1||1124|1140
2021-08-21 14:47:40|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429092845655236610|10|0||17|41
2021-08-21 14:45:00|"Patir, creo que sufrir en catalán se dice ""patir"" pues a partir de ahora, patir, el barsa, a pesar de todo, será ""p… https://t.co/A66Rd3cEyp"|1429092174336086016|0|0||4762|5192
2021-08-21 14:44:23|"Ready to start the weekend with more @CPSolvers schemas in spanish? ❤️🔥

Gracias a los voluntarios de esta semana q… https://t.co/gbxNJQr36f"|1429092020849717253|5|17||725|1247
2021-08-21 14:43:42|RT @Reynaldo_matos9: Fueron buenos años. I think it's time to start off alone.|1429091847096442892|1|0||835|674
2021-08-21 14:43:34|"@Ieviachans Aaaaaaaaa ctm soy muy mala para hacer amistades y seguir una conversación pero ten esto en señal de ""i… https://t.co/FwVCsWbSxO"|1429091813290348547|0|1||111|492
2021-08-21 14:41:13|@bcg_fanofpk Inter nunche start chesam mves lo 2012 nunche chusa mves theatres lo|1429091224191836168|0|2||5660|1627
2021-08-21 14:39:23|Start  Tweets Labaikianz❤️  #Release_TLPAmeerSHR|1429090761304330241|1|3||225|509
2021-08-21 14:39:16|"estoy viendo ""Start Up"" con mi papá, y mi papá está del lado de Han Ji Pyeong, ¿cómo le digo que no se queda con el?"|1429090731747065862|0|0||761|814
2021-08-21 14:36:27|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429090024113545220|10|0||63|235
2021-08-21 14:35:12|Fueron buenos años. I think it's time to start off alone.|1429089708567584775|1|2||460|438
2021-08-21 14:33:47|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429089351472881667|10|0||85|99
2021-08-21 14:32:25|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429089008970190852|10|0||90|176
2021-08-21 14:32:10|"RT @yallsuckas: START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429088946609295367|10|0||318|174
2021-08-21 14:31:35|"START HOGAYA MERA ROHNA
 #SidNaazRocksDD3"|1429088798298689536|10|7||2422|99
2021-08-21 14:24:55|"RT @lavuelta: 🙌 ¡Espectacular recorrido neutralizado por Gandia!

🥰Thanks for the support! Neutral start in Gandia.

#LaVuelta21 https://t.…"|1429087122292678659|31|0||7356|8090
2021-08-21 14:22:58|"2021/08/21 14:22 
[DEATHT STRANDING CAP 17]
Estoy transmitiendo Other games en NimoTV, puedes verme en vivo en: https://t.co/DfQ2jMEhDV"|1429086631168929792|0|0||115|122
2021-08-21 14:21:16|Lo start caotico https://t.co/jQdmYYM9Ag|1429086200640507907|1|0||682|1226
2021-08-21 14:17:04|Madre del amor hermoso lo que he llorado con el capítulo 12 de Start Up no lo sabe nadie. Y no precisamente con lo… https://t.co/GmF1B4WRw6|1429085146796470279|0|0||126|165
2021-08-21 14:13:18|@nydiacervera @CasLaaU @Gllgina1Gina @DaliaMRocha @AvilMac @Froggieland @akyoshi09 @mtz_tt @PipianMx @duky1107… https://t.co/UbOgC9YCu4|1429084197650636801|0|1||610|647
2021-08-21 14:13:06|@Ch_JasonStatham Prison break start ki h aajj..|1429084147251748871|0|1||99|211
2021-08-21 14:09:18|literalmente el do san de start up https://t.co/xAqW00OC7F|1429083189138579458|0|0||1696|1463
2021-08-21 14:09:07|"RT @WCostituzione: @cris_cersei Stessa data, ""malore""
2021: 14 pagine
2020: 3 pagine (https://t.co/1HAQNpLatg)
2019: 5 pagine (https://t.co…"|1429083143798239236|10|0||246|546
2021-08-21 14:07:22|"Start Talisca
Bench Matias
Cut Quintero https://t.co/qJCmi2pOHL"|1429082705745129478|0|0||507|380
2021-08-21 13:58:20|"@basejajan_ sini kakk deco qr start 4k yap
https://t.co/Yrc00KRWYm"|1429080429739401230|0|0||678|648
2021-08-21 13:48:24|"RT @Alf_ArGzz: #coronavirus  REGRESO A CLASES A LO BESTIA

Mississippi es uno de los estados que se rehúsan a poner medidas obligatorias co…"|1429077932824272903|147|0||1580|4984
2021-08-21 13:48:16|@nydiacervera @CasLaaU @DaliaMRocha @AvilMac @Froggieland @akyoshi09 @mtz_tt @PipianMx @duky1107 @lasaguis… https://t.co/bzUTcYX4Lo|1429077897801834496|0|3||14468|5933
2021-08-21 13:47:23|RT @CharlieC_10: @soycelestemx @ElChemin1 @Loretc68 @GOJR92 @Rod_lopez Este video es el que les digo … puto estadio se escucha impresionant…|1429077674773909504|42|0||36|619
2021-08-21 13:41:28|"RT @Alf_ArGzz: #coronavirus  REGRESO A CLASES A LO BESTIA

Mississippi es uno de los estados que se rehúsan a poner medidas obligatorias co…"|1429076187695955974|147|0||5380|5023
2021-08-21 13:41:16|"@AJMUFC10 start Van Dijk &amp; Varane
bench Dias
sell Maguire"|1429076136680574978|0|1||80|272
2021-08-21 13:40:58|📣‼️ Nueva #experiencia #turística en #Jaraba . Gracias a la #innovación y la #digitalización podrás disfrutar de un… https://t.co/DlBCdTpq4O|1429076060440866820|0|0||74|161
2021-08-21 13:39:35|RT @CulturalHwarang: 📣Ya está disponible en castellano, la última edición (2020) electrónica de la guía de viaje de Corea. @VisitaCorea. @v…|1429075714687520772|3|0||263|345
2021-08-21 13:39:00|#SábadoMusical Esta semana @RollingStones anuncian edición especial de su obra de 1981, Tattoo You, un disco confec… https://t.co/Y8sKQGaGzL|1429075564871233541|1|5||5364|112
2021-08-21 13:34:08|"https://t.co/D03F1J3FjN

Y ahora le achacan ese muerto a Uribe."|1429074341602414601|0|0||2693|2590
2021-08-21 13:33:47|start 300 euros https://t.co/8Hdt8HQTJo|1429074253643718661|0|0||19|85
2021-08-21 13:29:46|"RT @WCostituzione: @cris_cersei Stessa data, ""malore""
2021: 14 pagine
2020: 3 pagine (https://t.co/1HAQNpLatg)
2019: 5 pagine (https://t.co…"|1429073241767829510|10|0||721|1414
2021-08-21 13:29:19|"i really start college in 2 days!!!
está grande la nena"|1429073127947096064|0|0||102|98
2021-08-21 13:19:22|Also, the Ladies start the season in second division against Banfield at La Villa Olímpica|1429070625654644737|0|0||898|222
2021-08-21 13:14:57|Ya the start of something new está sonando en mi cabeza bye hsm|1429069511680946181|0|0||199|938
2021-08-21 13:13:18|RT @cesavm01: subnormal nivel: llevo una hora y media esperando a que termine la lavadora para irme a dormir con un sueño que flipas y resu…|1429069099439640577|0|0||117|124
2021-08-21 13:10:04|Charlotte Animal Care &amp; Control: TUNDRA https://t.co/TqkyZ25pQP https://t.co/IYy43DYT95|1429068286059192320|0|0||39|0
2021-08-21 13:07:52|"RT @jdjuanje: A las 19:00 teneis la redifusión de la entrevista con Diego de @ikigaiplay sobre el documental PRESS START
https://t.co/heTZN…"|1429067730825760768|5|0||841|684
2021-08-21 13:06:52|@teixeiracds @no_sigo_famosos @pauloteixeira13 @aureacarolinax @osvaldohsilva @plot_start @fabiabueno… https://t.co/htMLYmqNwX|1429067479238774793|0|0||2943|3027
2021-08-21 13:05:25|Escucha que voy por el capitulo 3 de start up y necesito mas|1429067113558315010|0|1||1113|845
